CompanyName,Address,Location,PostalCode,Website,Facebook,Instagram,PhoneNo,Email
Seoul Garden,1 Maritime Square 01-65-66,Harbourfront Centre,769098,,,,,
Seoul Garden,200 Victoria Street 02-52,Bugis Junction,188021,,,,,
Seoul Garden,930 Yishun Avenue 2 03-05/06,Northpoint,769098,,,,,
Seoul Garden,6 RAFFLES BOULEVARD 03-210,MARINA SQUARE,797653,,,,,
Seoul Garden,4 TAMPINES CENTRAL 5 04-01,TAMPINES MALL,529510,,,,,
Seoul Garden,23 SERANGOON CENTRAL B1-34/35,NEX,556083,,,,,
Seoul Garden @ Korean Street,63 JURONG WEST CENTRAL 3 B1-45/46,JURONG POINT,648331,,,,,
Seoul Garden Hot Pot,2 JURONG EAST STREET 21 01-112,IMM BUILDING,609601,,,,,
Seoul Garden Hot Pot, 5 CHANGI BUSINESS PARK CENTRAL 1 01-18/19,CHANGI CITY POINT,486038,,,,,
Seoul Garden Hot Pot,1 Maritime Square 02-03/04,Harbourfront Centre,650283,,,,,
Seoul Garden Hot Pot,930 YISHUN AVENUE 2 03-05,NORTHPOINT,769098,,,,,
Seoul Garden Hot Pot, 311 New Upper Changi Road B1-51,Bedok Mall,467360,,,,,
Seoul Garden Hotpot @ Korean Street,63 JURONG WEST CENTRAL 3 B1-45/46,JURONG POINT,648331,,,,,
SEVEN7H CUCINA,275 THOMSON ROAD 01-02,Novena Regency,307645,,,,,
SG Western (S9) @ Senja Gateway Coffeeshop,635C Senja Road 01-01,Senja Gateway,673635,,,,,
Shami Banana Leaf Delights,349 SEMBAWANG ROAD ,SEMBAWANG PARK,758356,,,,,
Shami Banana Leaf Delights,17 Petir Road 02-15/20,Hillion Mall,678278,,,,,
Shami Banana Leaf Delights,1 WOODLANDS SQUARE 04-01C,CAUSEWAY POINT,738099,,,,,
Shami Banana Leaf Delights,930 YISHUN AVENUE 2 B2,NORTHPOINT SHOPPING CENTRE,769098,,,,,
Shiok Bake,274D Compassvale Bow 01-03,,544274,,,,,
Shokuji,10 SIMEI AVENUE 01-11,ITE College East,486047,,,,,
Siam Delicacies (S6) @ Kopitiam Vivo City,1 HARBOURFRONT WALK B2-39,VIVO CITY,768019,,,,,
SIAM KITCHEN RESTAURANTS,3 SIMEI STREET 6 02-05,EASTPOINT MALL,528833,,,,,
SIAM KITCHEN RESTAURANTS,1 JELEBU ROAD 02-18,BUKIT PANJANG PLAZA,677743,,,,,
SIAM KITCHEN RESTAURANTS,21 CHOA CHU KANG AVENUE 4 02-25,LOT ONE SHOPPERS MALL,689812,,,,,
Siam Wok (K2) @ Yummy Box,1 Venture Avenue 03-K2,Big Box,608521,,,,,
Simply Western Food (Stall 2) @ South Foodcourt NYP,180 ANG MO KIO AVENUE 8 ,NANYANG POLYTECHNIC,569830,,,,,
SIN MING HANDMADE POPIAH,24 SIN MING ROAD 01-51,,570024,,,,,
Sinar 608 Malay Seafood (S7) @ Mr Teh Tarik,608 ANG MO KIO AVENUE 5 01-2771,,560608,,,,,
Sinar Malay Seafood (456) (S2) @ Mr Teh Tarik Eating House,456 JURONG WEST STREET 41 01-750,,640456,,,,,
Sinar Malay Seafood (505) (S7) @ Mr Teh Tarik Eating House,505 WEST COAST DRIVE 01-208,,120505,,,,,
Sinar Malay Seafood (732) (S2) @ KopiWu,732 YISHUN AVENUE 5 01-380,,760732,,,,,
SINARAN CAHAYA,511 BEDOK NORTH STREET 3 01-15,,460511,,,,,
Sinaran Chicken Rice (S4) @ LW Eating House,26 TECK WHYE LANE 01-170,,680026,,,,,
Singa Goody,930 YISHUN AVENUE 2 02-155,NORTHPOINT,769098,,,,,
SINGFOOD STALL (S1) @ JW 504 F&B,504 JURONG WEST STREET 51 01-207,,640504,,,,,
SMA,302 TIONG BAHRU ROAD B1-136,TIONG BAHRU PLAZA,168732,,,,,
Smiling Orchid (S) Pte Ltd,25 GHIM MOH LINK 01-05,,270025,,,,,
Smith Marine Floating Restaurant, Pulau Ubin Coastal Area FC97E ,"GPS Coordinates: 01'23'52""N - 103'57'42""E",0,,,,,
SNACK & PASTRY (S5) @ Institute of Mental Health, 10 Buangkok View ,Institute Mental Health,539747,,,,,
SNACKS & PASTRIES (S1) @ FLAVOURS BY HESED&EMET,21 Tampines Ave 1 01-00,Temasek Polytechnic (Blk 23A),529757,,,,,
Snappy Snack (S6) @ New Town Pri Sch,300 Tanglin Halt Road ,New Town Primary School,148812,,,,,
Snatch Your Snacks (S5) @ Greenwood Pri Sch,11 WOODLANDS DRIVE 62 ,GREENWOOD PRIMARY SCHOOL,737942,,,,,
So Pho,1 HARBOURFRONT WALK 01-171/174,VIVO CITY,819665,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,,
So Pho,83 Punggol Central 01-28,Waterway Point (East Wing),878761,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6385 8378,
So Pho,238 THOMSON ROAD 02-43,NOVENA SQUARE,307683,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6258 4220,
So Pho,80 MARINE PARADE ROAD 03-30D,PARKWAY PARADE,449269,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6734 4390,
So Pho,4 TAMPINES CENTRAL 5 04-30,TAMPINES MALL,529510,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6789 0659,
So Pho, 3155 Commonwealth Ave West 04-34/K3,The Clementi Mall,129588,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6734 4390,
So Pho,50 Jurong Gateway Road B1-08,JEM,608549,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6339 0058,
So Pho,23 Serangoon Central B1-15,NEX,556083,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6636 8195,
So Pho,290 ORCHARD ROAD B1-20,"PARAGON, THE",238859,http://www.sopho.com.sg/,https://www.facebook.com/sophosogood/,,6235 0414,
SOFRA TURKISH CAFE & RESTAURANT,100 BEACH ROAD 02-42/44,SHAW LEISURE GALLERY,189702,http://sofra.sg/,https://www.facebook.com/sofra.sg/,,6291 1433,
Soon Lee Fried Kway Teow & Carrot Cake,"1 BEDOK ROAD, Stall No. 2 ",,469572,,,,,
Soon Western Food Ayam Goreng,668A Choa Chu Kang Crescent 01-01,MSCP (S2),681668,,,,,
Soon Western Food Ayam Goreng,8 PENDING ROAD 01-03,BUKIT PANJANG COMMUNITY CLUB (S3),678295,,,,,
Soon Western Food Ayam Goreng,253 CHOA CHU KANG AVENUE 1 01-05,KEAT HONG SHOPPING CENTRE (S4),680253,,,,,
Soon Western Food Ayam Goreng,117 PENDING ROAD 01-226,Cheah Heng Eating House (S3),670117,,,,,
SOUTH INDIAN CUISINE (K17) @ Yummy Box,1 Venture Avenue 03-18,Big Box,608521,,,,,
Spice (S2) @ S11 Bt Batok Central,640 BUKIT BATOK CENTRAL 01,S 11 FOOD HOUSE,650640,,,,,
Spices @ Grand Hyatt Singapore,10 SCOTTS ROAD ,GRAND HYATT SINGAPORE,228211,,https://www.facebook.com/pages/Spices-Grand-Hyatt-Singapore/212666158750794,,,
SPIZE,407/409 RIVER VALLEY ROAD ,,248307,http://spize.sg/,https://www.facebook.com/spizerivervalley/,https://www.instagram.com/spizesingapore/?hl=en,6337 7493,
SPIZE, 131 Rifle Range Road 03-04,Temasek Club,588406,http://spize.sg/,https://www.facebook.com/spizetemasekclub/,https://www.instagram.com/spizesingapore/?hl=en,6337 7493,
SPIZE ASIAN KITCHEN,336 BEDOK ROAD ,BEDOK SHOPPING COMPLEX,469512,http://spize.sg/,https://www.facebook.com/spizebedok/,https://www.instagram.com/spizesingapore/?hl=en,6337 7493,
SPIZE BEVERAGES,336 BEDOK ROAD ,BEDOK SHOPPING COMPLEX,469512,http://spize.sg/,https://www.facebook.com/spizebedok/,https://www.instagram.com/spizesingapore/?hl=en,6337 7493,
SPIZE CONTINENTAL KITCHEN,338 BEDOK ROAD ,BEDOK SHOPPING COMPLEX,469516,http://spize.sg/,https://www.facebook.com/spizebedok/,https://www.instagram.com/spizesingapore/?hl=en,6337 7493,
SPIZE DESSERTS,332 BEDOK ROAD ,BEDOK SHOPPING COMPLEX,469505,http://spize.sg/,https://www.facebook.com/spizebedok/,https://www.instagram.com/spizesingapore/?hl=en,6337 7493,
Springleaf Prata Place Restaurant & Catering,1 THONG SOON AVENUE ,SPRINGLEAF GARDEN,787431,http://www.springleafprataplace.com/,https://www.facebook.com/realspringleafprataplace/,,9711 6159,
Springleaf Prata Place Restaurant & Catering,57B JALAN TUA KONG ,,457253,http://www.springleafprataplace.com/,https://www.facebook.com/realspringleafprataplace/,,6636 2935,
Springleaf Prata Place Restaurant & Catering,396 UPPER BUKIT TIMAH ROAD ,,678048,http://www.springleafprataplace.com/,https://www.facebook.com/realspringleafprataplace/,,,
Springleaf Prata Place Restaurant & Catering,106 CLEMENTI STREET 12 01-64,,120106,http://www.springleafprataplace.com/,https://www.facebook.com/realspringleafprataplace/,,9227 4345,
Sri Bistari Changi Village Famous Ayam Penyet,102 JOO CHIAT ROAD 01-01,,427396,,https://www.facebook.com/SriBistariChangiVillageFamousAyamPenyet/,,6524 3809,
Srisun Express,56 SERANGOON GARDEN WAY ,SERANGOON GARDEN ESTATE,555952,https://srisunexpress.com.sg/,https://www.facebook.com/Srisun-Express-1471473693091910/,,6282 2325,
Srisun Express,474 TAMPINES STREET 43 01-118,,520474,https://srisunexpress.com.sg/,https://www.facebook.com/Srisun-Express-1471473693091910/,,6288 5747,
Srisun Express,132 BUKIT BATOK WEST AVENUE 6 01-308,,650132,https://srisunexpress.com.sg/,https://www.facebook.com/Srisun-Express-1471473693091910/,,,
Srisun Prata.Com,261 Punggol Way 01-01,SHI FU EATING HOUSE,820261,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,507 Yishun Avenue 4 01-01,,760507,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,182A Rivervale Crescent 01-01,,540182,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,317 Yishun Avenue 9 01-01,Yishun Green Walk,760317,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,651 JURONG WEST STREET 61 01-02,,640651,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,221 BOON LAY PLACE 01-100,BOON LAY SHOPPING CENTRE,640221,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,123 BEDOK NORTH STREET 2 01-142,,460123,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,327 HOUGANG AVENUE 5 01-156,,530327,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,501 JURONG WEST STREET 51 01-251,,640501,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,964 JURONG WEST STREET 91 01-340,,640964,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,418 YISHUN AVENUE 11 01-385,,760418,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,168 BEDOK SOUTH AVENUE 3 01-471,,460168,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,302 CHOA CHU KANG AVENUE 4 01-719,,680302,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Prata.Com,203 HOUGANG STREET 21 01-89,,530203,http://srisunprata.com/,https://www.facebook.com/SrisunPrataCom-125065420998387/,,,
Srisun Signature,291 Yishun Street 22 01-387,,760291,,https://www.facebook.com/srisunsignature/,,9091 5726,
Staff Cafeteria @ BD  (Mngd by SATS FOOD SERVICES PTE. LTD.),30 TUAS AVENUE 2 ,,639461,,,,,
Staff Cafeteria @ Chevron Jurong Terminal (MNGD BY COMPASS GROUP),210 JALAN BUROH ,Chevron Jurong Terminal,609831,,,,,
Staff Cafeteria @ Exxon Mobil Chemical (Mngd by Compass Group),100 Jurong Island Highway ,Exxon Mobil Chemical,627867,,,,,
Staff Cafeteria @ York Hotel (Mngd by Compass Group Singapore),21 MOUNT ELIZABETH 01-00,YORK HOTEL,228516,,,,,
STAFF CAFETERIA @ADVANCE MICRO DEVICES(S) PTE LTD(MNGD BY COMPASS GROUP), 508 CHAI CHEE LANE 07-00,ADVANCE MICRO DEVICES (S) PTE LTD,469032,,,,,
Staff Cafeteria Stall @ Halliburton Completion Technology & Mfg Ctr (Mngd By The Wok People),11 Tuas South Avenue 12 ,,637131,,,,,
Staff Cafeteria@ DBS Asia Gateway (Mngd by Chilli Api Catering Pte Ltd),10 TOH GUAN ROAD 04-11,T T INTERNATIONAL TRADEPARK,608838,,,,,
STAFF CAFETERIA@NOVOTEL HOTEL (MNGD BY ISS),177A RIVER VALLEY ROAD ,NOVOTEL SINGAPORE CLARKE QUAY,179031,,,,,
Staff Canteen @ Merit Medical Singapore Pte Ltd,198 YISHUN AVENUE 7 03,,768926,,,,,
Staff Canteen @ Woodlands Checkpoint (Managed By Asia Food Cafeteria),21 WOODLANDS CROSSING 07-2021,,738203,,,,,
Staff Canteen Stall @ 3M Innovation (Mngd by Soo San Na Catering),2 TUAS LINK 4 ,,637321,,,,,
Staff Canteen Stall @ 3M Singapore (Mngd by Soo San Na Catering),100 WOODLANDS AVENUE 7 ,,738205,,,,,
Staff Canteen Stall @ ABBVIE Operations Singapore Pte Ltd (Mngd by Compass group), 23 Tuas South Avenue 6 ,,637022,,,,,
Staff Canteen Stall @ Amara Hotel (Mngd by The Wok People),165 TANJONG PAGAR ROAD ,"AMARA HOTEL, THE",408600,,,,,
STAFF CANTEEN STALL @ BAXTER (MNGD BY PRO*3 INSTITUTIONAL CATERING PTE LTD), 2 Woodlands Industrial Park D Street 2 ,,737778,,,,,
STAFF CANTEEN STALL @ BOLLORE LOGISTICS (MNGD BY SODEXO SINGAPORE PTE LTD),11 PIONEER TURN 01-01,BOLLORE LOGISTICS,627575,,,,,
Staff Canteen Stall @ CATERPILLAR ASIA (MNGD By Sodexo),5 Tukang Innovation Grove ,Caterpillar 5,618304,,,,,
Staff Canteen Stall @ DHL Supply Chain (Mngd by Foodfest F&B Pte Ltd), 1 Greenwich 1M2,DHL Supply Chain Advances Regional Centre,533865,,,,,
Staff canteen stall @ ICES (Mngd by PRO*3 Institutional Catering Pte Ltd),1 PESEK ROAD ,INSTITUTE OF CHEMICAL ENGINEERING SCIENCES LTD,627833,,,,,
Staff Canteen Stall @ Kuehne+Nagel (Mngd by Sodexo Singapore Pte Ltd),10 Pioneer Cresent ,Kuehne+Nagel,628966,,,,,
Staff Canteen Stall @ Lonza Biologics Tuas Pte Ltd (Mngd By The Wok People),35 TUAS SOUTH AVENUE 6 ,,637377,,,,,
Staff Canteen Stall @ Mandarin OrientalSingapore (Mngd By The Wok People),5 RAFFLES AVENUE B1,"MANDARIN ORIENTAL, SINGAPORE",819665,,,,,
Staff Canteen Stall @ MSD International GMBH (Singapore Branch) (Mngd By The Wok People),60 TUAS WEST DRIVE ,,638413,,,,,
Staff Canteen Stall @ MSD International GMBH (Singapore Branch) (Mngd By The Wok People),70 TUAS WEST DRIVE ,,638414,,,,,
Staff Canteen Stall @ MSD International GMBH (Singapore Branch) (Mngd By The Wok People),50 TUAS WEST DRIVE ,,638408,,,,,
Staff Canteen Stall @ MSD International GMBH (Singapore Branch) (Mngd By The Wok People),21 TUAS SOUTH AVENUE 6 ,,637766,,,,,
Staff Canteen Stall @ Parkroyal on Kitchener Road (Mngd by ISS Catering),181 KITCHENER ROAD 01,NEW PARK HOTEL,208533,,,,,
Staff Canteen Stall @ Pfizer Asia Pacific Pte Ltd (Mngd by The Wok People),31 TUAS SOUTH AVENUE 6 ,,637578,,,,,
Staff Canteen Stall @ Police Cantonment Complex (Mngd By Food Wonderland Pte Ltd),391 NEW BRIDGE ROAD 02-101,POLICE CANTONMENT COMPLEX,510444,,,,,
Staff Canteen Stall @ Royal Plaza on Scotts Hotel (Mngd by ISS Catering),25 SCOTTS ROAD B1-00,SCOTTSWALK,228220,,,,,
Staff Canteen Stall @ Sanden Int'l Pte Ltd (Mngd by Foodfest),25 ANG MO KIO STREET 65 ,SANDEN HOUSE,569062,,,,,
Staff Canteen Stall @ Shell Chemicals Seraya (Mngd by The Wok People),61 SERAYA AVENUE ,,627879,,,,,
STAFF CANTEEN STALL @ SPRINGSINGAPORE (MNGD BY FUSION BISTRO PTE LTD),2 BUKIT MERAH CENTRAL 03-00,SPRING SINGAPORE,159835,,,,,
STAFF CANTEEN STALL @ ST MARINE LTD (MNGD BY THE WOK PEOPLE),7 BENOI ROAD ,,629882,,,,,
STAFF CANTEEN STALL @ SUMITOMO (MNGD BY ISS CATERING),17 SAKRA ROAD 01-06,,627886,,,,,
Staff Canteen Stall @ Utac (Mngd by Pro*3 Institutional Catering Pte Ltd),5 SERANGOON NORTH AVENUE 5 05,,554916,,,,,
Staff Canteen Stall @ West Pharmaceutical Services (S) Pte Ltd (Mngd by The Wok People),15 JOO KOON CIRCLE 02,,629046,,,,,
Staff Canteen Stall @Applied Materials S.E.A. P/L (Mngd by Pro*3 Institutional Catering),8 UPPER CHANGI ROAD NORTH 04,Applied Materials,506906,,,,,
STAFF CANTEEN STALL @SEAGATE W2(MNGD BY PRO*3 INSTITUTIONAL CATERING PTE LTD),90 WOODLANDS AVENUE 7 ,Seagate Technology,737911,,,,,
STAFF CANTEEN STALL @SEAGATE W3 (MNGD BY PRO*3 INSTITUTIONAL CATERING PTE LTD),121 WOODLANDS AVENUE 5 ,SEAGATE TECHNOLOGY,739009,,,,,
STAFF CANTEEN STALL 1-3 @ NSTI CANTEEN (MNGD BY CYQ CANTEEN),91 JALAN BAHAR ,SCDF JALAN BAHAR CAMP NSTI Canteen,649735,,,,,
STAFF CANTEEN STALL@ PARK ROYAL ON BEACH ROAD (MNGD BY ISS CATERING),7500A BEACH ROAD ,THE PLAZA,199591,,,,,
Stall 1 @ Pulau Seraya Power Station Cafeteria (Mngd by Thomson Catering),3 SERAYA AVENUE ,PULAU SERAYA POWER STATION,628209,,,,,
Stall 1 & 2 @ Meridian Junior College,21 PASIR RIS STREET 71 ,MERIDIAN JUNIOR COLLEGE,518799,,,,,
Stall 10 @ Tao Nan School,49 MARINE CRESCENT 01-49,TAO NAN SCHOOL,449761,,,,,
Stall 2 @ Sri Bistari Changi Village Famous Ayam Penyet,418 BEDOK NORTH AVENUE 2 01-55,,460418,,,,,
STALL 8 @ ST PATRICK'S SEC SCH,490 East Coast Road 00-00,Saint Patrick Secondary School,419529,,,,,
STALL 8 @ TEMASEK PRIMARY SCHOOL,501 BEDOK SOUTH AVENUE 3 ,TEMASEK PRIMARY SCHOOL,469300,,,,,
Stall No 3 @ Bartley Secondary School,10 JALAN BUNGA RAMPAI ,BARTLEY SECONDARY SCHOOL,538403,,,,,
STALL NO 3 @ EAST VIEW SEC SCH,3 TAMPINES STREET 42 ,EAST VIEW SECONDARY SCHOOL,529177,,,,,
STAR CINNAMON,200 VICTORIA STREET B1-K2,BUGIS JUNCTION,188021,http://starcinnamon.com.sg/,https://www.facebook.com/StarCinnamonSG/,,6883 1033,
Sticky Rice,23 BALI LANE ,,189859,http://stickyrice.com.sg/,https://www.facebook.com/stickyricebalilane/,,6294 0118,
Sticky Wings,3 GATEWAY DRIVE 02-05/05A,WESTGATE,608532,https://www.stickywings.sg/,https://www.facebook.com/StickyWingsSG/,https://www.instagram.com/stickywingssg/?hl=en,6266 8455,
Straits Wok,2 SIMEI STREET 3 ,(S13) @ CHANGI GENERAL HOSPITAL KOPITIAM,529889,,https://www.facebook.com/Straits-Wok-333705633350793/,,,
Straits Wok,11 JALAN TAN TOCK SENG ,TAN TOCK SENG HOSPITAL,308433,,https://www.facebook.com/Straits-Wok-333705633350793/,,,
Straits Wok,60 AIRPORT BOULEVARD ,CHANGI AIRPORT TERMINAL 2,819643,,https://www.facebook.com/Straits-Wok-333705633350793/,,,
Straits Wok,100 BUKIT TIMAH ROAD ,KK WOMEN'S AND CHILDREN'S HOSPITAL,229899,,https://www.facebook.com/Straits-Wok-333705633350793/,,,
Streats Asian Cafe,26 Sentosa Gateway 01-205,Resort World Sentosa,820301,https://streats.com.sg/,https://www.facebook.com/pages/Streats-Asian-Cafe-at-Resorts-World-Sentosa/103450723334459,,6570 0420,
Streats Cafe,3 TEMASEK BOULEVARD 01-647,SUNTEC CITY MALL,469662,https://streats.com.sg/,,,,
Streats Hongkong Cafe,180 KITCHENER ROAD 01-01,City Square Mall,208539,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,6509 3902,
Streats Hongkong Cafe, 311 New Upper Changi Road 01-75,Bedok Mall,467360,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,6702 3603,
Streats Hongkong Cafe,1 PASIR RIS CLOSE 02-104/105,PASIR RIS NTUC RESORT,519599,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,6584 4001,
Streats Hongkong Cafe,1 JELEBU ROAD 02-17,BUKIT PANJANG PLAZA,677743,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,,
Streats Hongkong Cafe,2 JURONG EAST STREET 21 02-17/17A,IMM BUILDING,609601,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,6564 6471,
Streats Hongkong Cafe,11 Tanjong Katong Road 02-19/20,One KM,437157,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,,
Streats Hongkong Cafe,23 Serangoon Central 03-08/09,NEX,556083,https://streats.com.sg/,https://www.facebook.com/StreatsHongKongCafe/,,6509 1966,
Stuff'd Pte Ltd,90 HOUGANG AVENUE 10 01-38,HOUGANG MALL,538766,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,60 PAYA LEBAR ROAD 01-61,PAYA LEBAR SQUARE,409051,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,1 SENGKANG SQUARE B1-02/03,COMPASS ONE,545078,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,5 CHANGI BUSINESS PARK CENTRAL 1 B1-20,CHANGI CITY POINT,486038,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,30 SEMBAWANG DRIVE B1-31,SUN PLAZA,757713,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,930 YISHUN AVENUE 2 B1-43,NORTHPOINT,769098,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,21 CHOA CHU KANG NORTH 6 B1-50,YEWTEE POINT,689578,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,1 PASIR RIS CENTRAL STREET 3 B1-K02,WHITESANDS,518457,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,200 VICTORIA STREET B1-K07,BUGIS JUNCTION,188021,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,180 KITCHENER ROAD B1-K1,CITY SQUARE MALL,208539,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,4 TAMPINES CENTRAL 5 B1-K13,TAMPINES MALL,529510,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,1 WOODLANDS SQUARE B1-K17,CAUSEWAY POINT,738099,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,311 NEW UPPER CHANGI ROAD B2-22,BEDOK MALL,467360,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,6385 6808,
Stuff'd Pte Ltd,17 PETIR ROAD B2-40,Hillion Mall,678278,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,23 SERANGOON CENTRAL B2-47A,NEX MALL,556083,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,83 PUNGGOL CENTRAL B2-K1,WATERWAY POINT (WEST WING),828761,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd,1 HARBOURFRONT WALK B2-K18,VIVO CITY,730900,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
Stuff'd Pte Ltd, 3155 COMMONWEALTH AVENUE #B1-K10 ,CLEMENTI MALL,129588,http://stuffed.com.sg/,https://www.facebook.com/stuffedsg/,,,
SUDI MAKAN,60 JURONG GATEWAY ROAD 01-12A,JURONG EAST BUS INTERCHANGE,608548,,,,,
Sumber Ayam by Guan Chee (R5) @ Food Republic Manulife Centre,51 BRAS BASAH ROAD 01-03,PLAZA BY THE PARK,189554,,,,,
Sunspot Cafeteria @ Suntec City Tower 5 (Mngd By The Wok People),1 RAFFLES BOULEVARD B1,SINGAPORE INT'L CONVENTION & EXHIBITION CTR,048616,,,,,
SUPER THAI CUISINE STALL 6 @ FORK & SPOON ,470 LORONG 6 TOA PAYOH 02-70,HDB HUB,310470,,,,,
SURIYA CURRY HOUSE @ BANANA LEAF RESTAURANT,536A UPPER SERANGOON ROAD ,,534552,,https://www.facebook.com/pages/Suriya-Curry-House/164950483525844,,,
Suriya Indian Food @ Banana Leaf Restaurant,536A UPPER SERANGOON ROAD ,,534552,,,,,
Susan BBQ (S5) @ Tang Tea House,244 JALAN KAYU 01-01,,799468,,,,,
SWEE HENG 1989 BAKERY CAFE,10 EUNOS ROAD 8 B1-158,SINGAPORE POST CENTRE,408600,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,6655 0300,
SWEE HENG 1989 CLASSIC,1 BUKIT BATOK CENTRAL LINK 01-03,WEST MALL,658713,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC,11 COLLYER QUAY 01-11,"ARCADE, THE",519599,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC,11 RIVERVALE CRESCENT 01-25,RIVERVALE MALL,545082,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC, 1 JURONG EAST STREET 21 02-13,"TOWER A, NG TENG  FONG GENERAL HOSPITAL",609606,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC,63 JURONG WEST CENTRAL 3 03-31,JURONG POINT,648331,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC, 51 TAMPINES AVENUE 4 B1-40/41,OUR TAMPINES HUB,529684,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC, 3155 COMMONWEALTH AVENUE WEST B1-K1/K2,THE CLEMENTI MALL,129588,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
